url,label,source,backlinks,refpages,pages,valid_pages,text,image,nofollow,ugc,sponsored,dofollow,redirect,canonical,gov,edu,rss,alternate,html_pages,links_internal,links_external,refdomains,refclass_c,refips,linked_root_domains
trendingviews.co,4,MBFC,287481,248632,3157,3157,286662,33649,58555,112,0,228107,481,70,0,0,1,0,314,15416,9101,1788,842,1433,169
trialsitenews.com,4,MBFC,196929,65928,98809,98793,196201,6937,61232,10722,3,134824,196,1,2,7908,3,0,16270,791396,40836,8310,3614,5390,2573
trib.com,5,MBFC,708449,479327,6305407,6292552,703757,6297,263289,2397,6,440445,3530,841,343,6556,240,10,1531881,74149021,3484086,26298,10961,19029,2027
triblive.com,5,MBFC,6995701,3862075,79330,79321,6949036,143575,721962,6001,13,6226993,33726,9633,1876,22566,2349,18,73223,4125237,466571,83862,19590,41442,2043
tribtown.com,5,MBFC,329744,146187,167325,167319,328332,45505,42709,189,0,285623,998,101,61,384,271,0,136835,6811994,1373865,5568,2961,4357,2724
tribunecontentagency.com,5,MBFC,343346,163461,28424,28418,327962,35210,58033,115,3,269928,285,14106,3,506,21,288,20274,7354833,405429,15517,3978,6966,11380
tribunist.com,5,MBFC,13961,8815,141,141,13915,764,2558,569,0,11349,27,0,0,16,0,0,19,222,92,1686,1081,1311,16
tribunnews.com,4,MBFC,29109724,11381442,9295440,9294765,28513961,591535,3395845,88213,69,25054711,22077,16373,1326,106340,498,8211,6929481,580597849,135782903,104573,17454,49173,7574
tri-cityherald.com,5,MBFC,413970,341679,9728,9707,412416,21850,173985,3000,1,238415,568,633,2327,1919,52,0,8189,251588,39053,19223,7572,12048,259
tristatehomepage.com,5,MBFC,176107,108419,51108,51107,170602,25835,65019,947,2,105577,338,5008,82,1211,86,20,48712,5126473,1587249,11116,4368,6834,5488
trofire.com,4,MBFC,558492,282503,66777,66777,556269,16719,27629,1362,6,528525,1966,6,1,171,107,4,61245,2750066,1522983,8969,2625,3720,4031
trtworld.com,4,MBFC,2625678,1767775,1318662,1318638,2620295,122509,914366,4436,65,1705728,4241,818,311482,51586,91,128,1313384,48474149,13669422,71941,11916,22197,6808
trueactivist.com,3,MBFC-Q,374753,236802,214,214,373735,9526,17691,995,0,356007,764,2,1,73,80,23,0,214,0,10125,4329,6681,0
truepundit.com,3,MBFC,470445,255450,82113,82113,466279,9097,36539,3392,3,429461,3371,2,2,29,19,9,80252,1123218,839522,5579,3047,4615,8622
trump.news,3,MBFC-Q,330686,225227,68767,68764,330613,40957,80867,103,0,249746,66,0,0,12,6,0,41386,2817532,880967,1791,1082,2089,3318
trumptrainnews.com,3,MBFC-Q,26945,9590,40546,40546,26716,2031,4892,369,0,21824,25,0,0,0,0,0,35405,1466314,444270,995,504,599,1797
trunews.com,3,MBFC,850967,454906,18640,18639,849977,10412,46996,1868,1,802976,842,3,0,44,2,131,13567,160382,80077,4921,2601,3889,446
truth11.com,1,MBFC,202809,83035,25009,25008,202670,2063,20472,2855,1,181843,126,2,0,251,0,1,6558,6290766,365505,5549,3035,4418,4748
truthandaction.org,3,MBFC-Q,95251,48448,33597,33597,95139,3690,5587,906,0,89345,14,0,0,10,0,0,30165,1833735,186290,3761,1346,1816,4111
truthbasedmedia.com,3,MBFC-Q,44792,41185,9981,9980,44669,144,3350,622,0,41318,1,0,0,1,9,0,9958,421056,169102,1048,694,879,3435
truthdig.com,5,MBFC,7448056,3153757,115081,115053,7437875,206541,1228391,11313,11,6209301,7933,3,14,4029,519,10,59827,5893211,902232,28799,9315,14947,14824
truthexam.com,3,MBFC-Q,19944,19933,340,340,19941,69,74,12,0,19867,2,0,0,0,0,0,5,0,330,136,141,162,2
truthfeed.com,1,Snopes,50403,41573,10,10,50098,793,2826,388,2,47262,44,0,0,10,0,0,0,0,10,1977,1207,1533,1
truthinmedia.com,3,MBFC-Q,205851,87054,25068,25068,205666,1925,18851,1853,0,186798,19,2,0,147,4,8,21700,938964,483113,2953,1696,2263,2855
truthorfiction.com,5,MBFC,528445,263639,33309,33294,528011,16197,59109,5192,3,468701,78,1,58,5988,200,0,29368,333126,121084,18906,6606,10191,6916
truthout.org,4,MBFC,7112805,4124330,106909,106909,7058653,234828,379489,13169,3,6678421,44533,577,239,15981,4304,12,78886,3925739,1422036,58805,17936,34743,41266
truththeory.com,5,MBFC,282883,125459,14438,14437,282907,7022,10948,1913,1,271958,35,248,6,57,0,3,9061,330962,183909,5804,2258,3227,3773
truthuncensoRed.net,1,Snopes,52471,25539,11355,11351,52368,1685,1255,305,0,51110,31,0,0,5,2,2,10919,376815,134005,1195,637,746,3610
tucson.com,5,MBFC,2798351,1774020,20475811,20475795,2728871,367430,1009278,4028,57,1719503,62567,3354,1700,19554,764,1172,20424585,1209909630,718553573,47494,17190,32557,3111
tulsaworld.com,5,MBFC,2695632,1460498,198264,198255,2688673,27430,996817,4752,19,1691712,3024,2424,1376,9209,593,95,16318,1292458,283046,50085,15772,31087,2834
turnto10.com,5,MBFC,374872,231359,44968,44952,371778,19464,66386,1421,3,305387,624,1569,114,3514,60,19,23114,202771,83483,37280,7467,13388,1198
turnto23.com,5,MBFC,376510,205358,37116,37114,372542,70873,70965,1280,11,301513,530,523,496,761,2877,1,27729,2598741,671627,11716,5496,8907,5846
tuscaloosanews.com,5,MBFC,1365189,425714,3161196,3161010,1154184,73692,287678,3270,8,866465,269,210628,1507,14349,70,0,720391,16317325,6979689,21571,7500,12668,50316
tut.by,5,MBFC,30425706,6921831,8667812,8667395,29498617,4146449,2752818,15113,65,26745588,8668,72672,65840,18475,192150,305,7627899,789467846,132674157,26946,11715,21490,54901
tvw.org,6,MBFC,1765417,668937,18559,18451,1762557,2393,8861,1120,1,1753694,426,0,1370911,6747,10,0,9139,105168,49079,4529,2663,3816,222
twincities.com,5,MBFC,6948341,3639987,1536050,1536036,6925407,195458,738832,12048,58,6186325,2832,15902,2601,47500,372,106,427017,19085882,5462627,86603,18600,38431,16421
twisted.news,1,MBFC,91675,46243,44274,44204,91673,20775,78580,24,0,13093,2,0,0,0,0,0,28645,2146243,621789,590,424,733,4515
twitchy.com,4,MBFC,6844604,2400641,307371,307364,6831232,844561,162637,15267,5,6668543,3978,151,0,387,271,76,223255,7529368,3234413,16131,7069,13115,4458
typemediacenter.org,5,MBFC,245917,136895,1179,1175,245245,30304,8757,51,0,236479,669,0,9,2434,3,0,171,2975,2104,2178,1405,1781,107
tytnetwork.com,4,MBFC,748924,270086,8376,8376,748783,50298,37125,255,0,711580,93,0,0,186,12,0,0,1974,6401,2634,1723,2311,1
uawire.org,4,MBFC,199909,51359,142532,142473,199437,2661,10760,614,1,188672,20,434,0,217,15,0,86208,3068920,341374,3188,2024,2671,1209
ucsusa.org,5,MBFC,2106326,877391,40245,40244,2104030,54752,173041,9972,33,1930777,909,131,1979,21693,1065,4,18616,1094916,287292,52486,19059,35248,7371
uft.org,5,MBFC,383801,127852,38154,38150,383451,9484,61458,92,2,321993,326,1,98,998,12,0,24036,19575136,75147,8417,3358,5869,1654
ukcolumn.org,3,MBFC,631946,359035,3177762,3177746,631531,12440,26611,4412,0,603970,200,6,20,68,18,14,903630,53739875,5648535,4704,2521,3661,4898
unclesamsmisguidedchildren.com,3,MBFC-Q,157006,80582,49598,49598,156521,4158,4938,538,1,151465,383,1,0,19,6,0,47025,1274700,500663,2740,1189,1561,4515
uncoverdc.com,3,MBFC-Q,229642,189050,19028,18968,228655,1967,19727,1664,0,208861,76,44,0,86,34,16,18697,846266,222430,4296,2696,4027,4149
undark.org,5,MBFC,305812,230451,9891,9891,302958,15166,39592,814,4,263341,416,129,3,7282,421,1282,7571,342460,176239,15150,7046,11277,7308
understandingthethreat.com,3,MBFC-Q,629461,189323,17146,17146,626815,678,2778,361,0,624037,2443,0,0,24,0,18,6874,709691,51730,964,681,866,999
unicornriot.ninja,5,MBFC,333209,212764,4091879,4091816,332959,48506,94737,736,1,238108,83,1,0,254,113,3,4070390,261422354,49668109,6241,3262,5030,20149
unionleader.com,5,MBFC,1734516,1249262,149514,149503,1724520,35809,387815,3021,12,1336639,4877,4238,765,297992,794,9,82598,9482105,387241,32403,11978,21387,533
unionrecorder.com,5,MBFC,34910,24985,221047,212545,34636,705,18190,88,3,16446,32,234,111,801,6,0,172865,2112619,503752,4709,1950,2725,85
unitynewsnetwork.co.uk,5,MBFC,17907,14146,1999,1999,17808,1842,2960,308,0,14820,31,0,0,2,2,0,1807,61313,16135,2905,868,1607,1430
universitybusiness.com,5,MBFC,394310,224795,23992,23992,393764,30878,20065,103,3,373697,276,23,434,61895,181,0,8862,242525,82605,8129,4247,6229,3799
unwatch.org,5,MBFC,831247,380105,8746,8702,830820,4875,22838,834,4,807971,68,2,22,618,72,0,5170,207026,86180,7538,3971,5833,1148
unz.com,3,MBFC-Q,10897408,8332785,0,0,10883787,78315,160481,18776,62,10723045,11688,64,170,3871,1688,146,0,0,0,28523,10301,17633,0
updateamerica.com,4,MBFC,32734,32426,5,5,32727,40,420,109,0,32307,7,0,0,0,0,0,5,10,0,126,127,154,2
upi.com,5,MBFC,15678086,6170475,9661822,9661784,15561304,806670,1898959,31731,354,13661231,11487,48556,2652,71703,1774,20040,5196820,128785814,12230110,274788,35287,76085,29473
upnorthlive.com,5,MBFC,99552,59141,13960,13941,95393,8651,23940,656,1,71450,341,1451,90,884,28,120,7323,68608,47634,9844,4043,6586,732
uppermichiganssource.com,5,MBFC,255160,117068,41906,41904,236739,15779,54388,844,0,182347,722,17448,115,4466,46,34,38740,3083903,769296,10843,5168,8181,3587
upr.org,5,MBFC,291682,141974,41467,41300,291460,66051,21928,183,3,269499,117,13,90,13364,76,9,35093,1509337,1229191,5707,2905,4287,9083
uproxx.com,4,MBFC,11020485,4672429,479261,479245,10984069,477394,848597,29726,1180,10133065,28190,2723,28,9459,2153,1490,320900,13002240,4817674,120077,21180,44893,37450
upworthy.com,5,MBFC,1543400,566782,53345,53338,1539080,30987,80958,6194,735,1457092,2112,133,37,4782,342,2,39567,3675503,1467047,34430,13265,22810,13722
urban.org,5,MBFC,2346367,895456,80026,80002,2330110,62106,296103,2731,73,2033884,15315,42,9204,48994,297,0,34648,1844351,307576,49889,17808,34680,6056
us.blastingnews.com,5,MBFC,1537379,1416932,93236,93236,1536691,10260,37507,2803,1,1499077,291,32,104,1180981,62,0,90176,3625679,436614,8820,4857,7402,342
us24news.com,3,MBFC,13156,6976,1072,1072,13135,239,1383,436,0,11752,1,0,0,10,0,0,865,10052,9255,582,373,436,570
usafacts.org,5,MBFC,492136,231334,13368,13367,491588,2930,258997,1513,155,232487,114,0,53,112700,6,0,10990,481630,71541,14571,6838,11300,509
usahitman.com,3,MBFC,33399,12844,42832,42832,33293,10074,3873,678,0,29303,7,4,0,48,50,12,3850,166529,27397,2226,1064,1308,1326
usanewsflash.com,1,Blacklist,20788,20657,0,0,20784,64,246,26,0,20538,2,0,0,4,0,0,0,0,0,297,233,268,0
usareally.com,3,MBFC-Q,45446,24866,4134,4134,45443,2357,2267,332,1,42920,3,0,0,6,0,0,3822,26059,5793,2108,650,810,574
usaspending.gov,6,MBFC,1476521,956197,25033,24668,1476394,295579,108917,995,2,1367326,50,9,695474,103244,20,0,7442,61395,12208,14928,7367,13623,90
usasupreme.com,3,MBFC-Q,69573,36894,4974,4974,69325,580,2992,512,0,66312,3,0,0,5,1,0,4345,206953,37102,1266,744,938,443
usatoday.com,5,MBFC,434207914,135898366,4187996,4187637,415259726,32600510,38400295,944729,65239,376726922,397457,18114317,21778,2040487,17480,23369,1434371,78026695,10261678,880421,106130,301016,43957
usawatchdog.com,3,MBFC,554713,321655,4597,4597,553695,46302,35194,3027,0,518341,126,3,0,60,61,13,2828,110325,149294,6384,3353,4966,8732
uscourts.gov,5,MBFC,20261944,5744240,517888,480990,20238361,302694,1384173,25631,451,18853019,12919,457,114375,281997,1362,719,328255,22343879,997961,128419,35084,81559,6131
usnews.com,5,MBFC,31567449,23496530,2199961,2199849,31473099,5766715,10975482,53370,6227,20493156,25172,9079,54529,1335321,55561,156,2107559,293633678,15269586,530164,78574,199576,75855
ussanews.com,3,MBFC-Q,384651,204047,147277,147032,377435,14803,230456,187589,0,146806,187,3,4,127,8,0,57860,5305070,2535137,5238,3133,4936,15682
usuncut.com,3,Snopes,231080,80077,3407,3407,230948,1825,18632,2185,57,212250,45,1,4,275,9,36,105,9046,192,4561,2707,3703,30
uticaod.com,5,MBFC,620066,201854,2104862,2104812,612283,30989,196136,2181,15,416132,320,6947,1826,8828,450,3,658130,12788961,5492730,17195,5900,9553,45483
vaccineimpact.com,1,MBFC,857900,606470,6493,6493,856256,30090,34014,3179,0,822090,197,0,0,33,27,1,5050,77524,302335,6436,2980,4545,4553
vaccinepapers.org,3,MBFC,38653,32897,0,0,38636,84,1924,386,0,36684,9,0,0,2,0,0,0,0,0,845,690,928,0
vaccines.news,1,MBFC,432283,307114,42194,42142,432251,13873,29549,335,0,402698,7,2,0,13,5,0,25513,1741053,374049,2854,1549,2739,4012
vaccinesrevealed.com,1,MBFC,40006,28548,18,18,39327,160,595,80,0,38732,0,0,0,1,2,0,5,86,32,459,357,432,13
vactruth.com,3,MBFC,266008,97555,3018,3018,265434,3616,13867,1436,3,251470,58,1,0,4,8,12,1823,69820,29638,4186,2040,2826,1853
vaildaily.com,5,MBFC,1278927,906249,121022,121016,1275986,35606,652873,1149,1,623090,559,210,114,1137,57,0,79362,4127587,2297827,21893,6539,10653,6818
valleycentral.com,5,MBFC,298589,172804,52717,52712,291090,35300,83199,706,14,207879,910,6181,357,3389,84,49,47178,4186658,1382433,19531,5992,10208,4614
valleynewslive.com,5,MBFC,427503,211128,47793,47790,424672,10863,68870,1186,53,355717,189,2268,95,607,57,3,43024,3879514,940208,10940,5367,8538,2676
valuewalk.com,5,MBFC,2270466,836073,726179,726021,2262832,124017,203378,8325,284,2059091,2778,3881,281,2866,195,28,352381,5564860,3870318,48705,12085,21733,24398
vancouver.citynews.ca,5,MBFC,346368,305278,22798,22795,209598,6517,30024,1771,1,179554,136553,165,17,1185,43,0,22222,627201,2610699,12042,5469,8574,2113
vancouversun.com,5,MBFC,21488568,9446452,6100014,6099493,18290585,1010504,624747,19800,1501,17664379,9626,3186547,12676,23256,537,299,4470874,251764995,74254911,78794,22275,45527,74836
vanityfair.com,5,MBFC,13791566,6545760,20486,20467,13775534,1141879,1827465,35622,616,11946049,6563,7404,437,78518,1373,0,13990,528212,604798,330948,43022,108655,4867
variety.com,5,MBFC,49675224,22345440,1034743,1034732,49570684,5393791,9369907,154850,1198,40187326,47626,45392,1226,167337,3431,2252,619043,52335701,15307015,404857,57783,153259,15433
vaxxter.com,3,MBFC,130589,79980,4446,4445,122870,38658,5597,732,0,117272,55,3894,0,4,27,18,4204,62555,32870,1665,1041,1337,1753
vcstar.com,5,MBFC,3947572,824283,2479633,2479446,3239728,252768,420444,3727,10,2819111,875,706538,1802,11119,81,0,1097042,44599591,6436456,22581,8521,14923,37885
vdare.com,3,MBFC-Q,3613291,1005248,157949,157859,3609755,26596,129381,12524,0,3480231,234,73,0,47049,3113,72,115570,7114452,2009273,11408,4390,6618,35220
verafiles.org,5,MBFC,132618,54447,36414,36401,131697,11422,15609,45,0,116087,76,7,16,526,8,0,33562,655195,232924,4452,1673,2301,2502
verifythis.com,5,MBFC,237217,82447,714346,714342,171582,838,9751,110,1,161830,279,65046,2,201,2,0,515648,7253122,8502278,3207,1653,2430,74073
veteranstoday.com,1,MBFC,29437401,5267129,93747,93699,29421849,572171,206898,20881,357,29213891,284,5,52,464,163,16,37523,3363205,1890587,28165,8392,13824,12426
vibe.com,4,MBFC,8748179,4796991,109444,109444,8745183,3427827,328995,3325,23,8416098,2487,292,47,4860,93,7,51095,2118543,2083540,52709,10493,19872,6784
vice.com,5,MBFC,38769598,12033645,1239728,1239697,38482477,3932997,4272941,240019,3115,34184084,44160,2973,3286,184874,134032,447,622852,34536179,11371440,443080,71864,185266,151912
victoriaadvocate.com,5,MBFC,654208,428590,36224,36223,652560,75291,266688,568,1,385859,821,437,322,109015,349,1,2718,258515,67955,15674,6460,10023,861
victoriabuzz.com,5,MBFC,35846,25139,22619,22619,35738,15498,11323,281,0,24415,66,14,0,46,8,0,20664,825235,236186,9111,1811,2505,4104
vidmax.com,3,MBFC-Q,1051774,211993,866772,866586,1045990,733619,198554,2235,54,847335,4057,5,0,19,15,0,290309,8275530,216527,3802,2280,3026,96
vigilantcitizen.com,3,MBFC,10134636,5041582,4763,4763,10125859,236367,8311789,6995,11,1813407,493,5,3,187,159,163,2356,90751,27356,14875,4946,7994,1268
villages-news.com,5,MBFC,437315,277710,227262,220874,436784,26813,128377,17062,0,308406,439,29,1191,5066,14,0,81870,4285452,899273,18413,6804,11250,1685
villagevoice.com,5,MBFC,7426493,3120251,380428,380422,7421606,276660,461480,5906,44,6959919,948,3397,214,18705,415,13,289496,10418355,1637358,74304,19780,37876,21749
vindy.com,5,MBFC,608144,359574,1710028,1710022,607003,19071,225883,1829,34,381070,771,198,348,1635,153,6,51525,2524825,929071,16334,6502,10714,63
viralthread.com,4,MBFC,16356,11494,2001,2001,16107,2080,5180,130,0,10893,233,0,0,1,1,0,1,249,1833,1988,1282,1763,5
virginiamercury.com,5,MBFC,152067,105154,9849,9848,151426,17291,45214,316,6,106200,176,47,79,1706,19,1,9322,374385,154441,10492,4391,7030,3321
visaliatimesdelta.com,5,MBFC,435639,131069,1788874,1788843,347074,22077,99865,1265,2,247161,220,88190,5525,1323,23,0,582060,20505993,5906314,8081,4138,6341,38746
vladtv.com,4,MBFC,1942913,956604,36590,36590,1936133,58884,48246,1176,4,1887858,3296,5,23,240,310,39,26540,411713,329983,20407,3913,6472,868
voanews.com,5,MBFC,35064319,14513982,4043925,4042962,34744423,6595420,3420469,26065,304,31323270,36334,47996,6386,106685,3235,2275,754502,34157989,16300350,309780,42009,93393,17069
voiceofeurope.com,3,MBFC-Q,336313,198291,640,640,335639,6473,17685,3517,0,317917,146,1,2,86,188,1,193,6916,0,3751,2372,3365,513
voiceofsandiego.org,5,MBFC,991228,294875,167256,167255,987417,35594,133782,1560,4,853591,1599,1867,218,7810,225,6,62537,4970610,890229,14184,5888,10201,9163
voice-online.co.uk,5,MBFC,9719327,6011582,3017,3017,9715757,30250,48214,285,8,9667530,3366,26,26,1197,40,4,97,6906,2003,14343,4380,6607,22
volkskrant.nl,5,MBFC,6227270,1975316,6742016,6741910,6172143,211891,659586,25336,47,5511579,14884,14165,84,169468,1081,65,3237001,242315858,64062556,52577,14720,32756,27089
vosizneias.com,4,MBFC,207786,94185,666846,666846,207458,37519,19528,812,1,187912,233,16,10,552,74,0,55973,2208475,1212957,15718,2741,3884,2166
votefraud.news,1,MBFC,151134,76627,11777,11747,151134,52533,128507,36,0,22602,0,0,0,1,0,0,7417,445045,142297,418,382,581,997
votesmart.org,5,MBFC,12345456,1317619,3423596,3423581,12338496,439300,7107536,37009,2,5230854,5924,0,865,32008,895,0,2578418,327263461,23187145,24016,9692,16561,13302
votevets.org,4,MBFC,349140,128156,1936,1936,348926,10237,6606,291,0,342314,24,4,11,213,8,0,1066,18974,12317,2772,1485,1960,224
vox.com,5,MBFC,50062490,14005246,463139,463138,49998970,975330,2396790,215500,1280,47591197,41864,12334,31244,168514,6149,1652,223856,11145647,7434954,347350,73671,187798,41790
vtdigger.org,5,MBFC,601916,448831,51,32,597450,27456,212217,2239,1,385164,1602,306,624,3469,56,5,28,519,46,23643,8762,15903,16
vulture.com,5,MBFC,12058265,5216682,703124,703123,11760555,1070408,1201645,27613,510,10556888,31911,57123,179,23001,1552,1,352925,17769277,21620451,108597,31544,75240,23093
vvdailypress.com,5,MBFC,525344,131629,2162864,2162694,511191,21974,81928,1584,0,429263,495,13553,1559,1380,76,1,592291,10421057,4564079,12127,4383,6958,41887
waaytv.com,5,MBFC,169380,107430,896647,896645,168998,5958,66008,783,1,102988,193,71,1560,1654,43,0,61170,7520450,1000024,11742,5715,9562,13830
wabi.tv,5,MBFC,225077,125065,56565,56560,220997,14514,55616,729,3,165371,220,3280,389,6693,60,0,46963,3726795,783450,10038,4868,7712,3312
wach.com,5,MBFC,64222,38044,13671,13660,62122,8845,15483,462,2,46610,516,1432,64,689,12,48,7712,56224,25099,5990,2877,4383,341
wacotrib.com,5,MBFC,602007,431031,108205,108195,600477,19188,252789,1076,2,347634,892,187,594,10413,205,30,9636,742519,164437,19759,8128,13947,1805
wafb.com,5,MBFC,1257160,335641,1221332,1221327,1246795,39412,122537,3810,2,1124199,6179,2406,972,2612,242,1,157863,13481684,2019755,28421,8867,15727,6459
waff.com,5,MBFC,1198376,225566,1092793,1092784,1192992,30222,104300,2030,1,1088673,281,4984,195,1082,73,0,157178,10092940,1967981,19363,6533,10851,5445
wagmtv.com,5,MBFC,87403,34710,28097,28095,82885,2601,18475,103,58,64354,79,4224,139,294,17,0,26031,2373693,424380,4491,2598,3767,2162
wahoo-ashland-waverly.com,5,MBFC,15701,9695,43746,43742,15533,559,6556,21,1,8976,73,52,45,95,6,0,4991,328863,72952,1349,1031,1256,1097
wakingtimes.com,3,MBFC,2111741,545159,45175,45175,2110880,47548,84849,5992,10,2025578,187,0,32,100,45,6,23617,464377,432291,12609,4168,7176,12805
walb.com,5,MBFC,362443,142081,796463,796461,361522,23799,58525,2332,1,302979,332,372,1636,2034,78,4,66714,5686978,814754,15773,5513,8716,3468
